,title,link
213,ICANN Directors: Take a Close Look at the Dot Org Sale,https://blog.mozilla.org/en/mozilla/icann-directors-take-a-close-look-at-the-dot-org-sale/
214,What came out of Reimagine Open?,https://blog.mozilla.org/en/mozilla/what-came-out-of-reimagine-open/
215,Five ways to reset your relationship with your phone,https://blog.mozilla.org/en/privacy-security/data-detox-phone/
216,Firefox Extension Spotlight: Privacy Badger,https://blog.mozilla.org/en/products/firefox/firefox-extension-privacy-badger/
217,How to set Firefox as your default browser on Windows,https://blog.mozilla.org/en/products/firefox/how-to-set-firefox-as-your-default-browser-on-windows/
218,Readying for the Future at Mozilla,https://blog.mozilla.org/en/mozilla/readying-for-the-future-at-mozilla/
219,Online advertising techniques explained,https://blog.mozilla.org/en/internet-culture/mozilla-explains/online-advertising-strategies/
220,Expanding Mozilla’s Boards in 2020,https://blog.mozilla.org/en/mozilla/expanding-mozillas-boards-in-2020/
221,California Consumer Privacy Act (CCPA),https://blog.mozilla.org/en/internet-culture/mozilla-explains/california-consumer-privacy-act-ccpa/
222,How to block fingerprinting with Firefox,https://blog.mozilla.org/en/products/firefox/how-to-block-fingerprinting-with-firefox/
223,Picture-in-Picture lets you watch videos while “working”,https://blog.mozilla.org/en/products/firefox/picture-in-picture/
224,Say goodbye to annoying notification requests (unless you want them),https://blog.mozilla.org/en/products/firefox/block-notification-requests/
225,"New Year, New Rights: What to know about California’s new privacy law",https://blog.mozilla.org/en/mozilla/internet-policy/new-year-new-rights/
226,More Questions About .org,https://blog.mozilla.org/en/mozilla/more-questions-about-org/
227,Survive the holidays at home with our tech support guide,https://blog.mozilla.org/en/internet-culture/deep-dives/home-tech-support-guide/
228,Keeping the Internet Open & Accessible To All As It Evolves: Mozilla Research Grants,https://blog.mozilla.org/en/mozilla/keeping-the-internet-open-accessible-to-all-as-it-evolves-mozilla-research-grants/
229,"Think Google Docs, Hangouts and G Suite don’t work with Firefox? Think again",https://blog.mozilla.org/en/products/firefox/google-docs-works-with-firefox/
230,Firefox Announces New Partner in Delivering Private and Secure DNS Services to Users,https://blog.mozilla.org/en/mozilla/firefox-announces-new-partner-in-delivering-private-and-secure-dns-services-to-users/
231,How much data are you sharing this holiday season?,https://blog.mozilla.org/en/privacy-security/how-much-data-are-you-sharing/
232,Petitioning for rehearing in Mozilla v. FCC,https://blog.mozilla.org/en/mozilla/petitioning-for-rehearing-in-mozilla-v-fcc/
233,Tips to improve your Ring camera security,https://blog.mozilla.org/en/internet-culture/deep-dives/ring-camera-security/
234,"News from Firefox on Mobile, Private Network and Desktop",https://blog.mozilla.org/en/products/firefox/firefox-news/news-from-firefox-on-mobile-private-network-and-desktop/
235,Questions About .org,https://blog.mozilla.org/en/mozilla/questions-about-org/
236,How to stop third party tracking on health sites,https://blog.mozilla.org/en/privacy-security/how-to-stop-third-party-tracking-on-health-sites/
237,Mozilla and the Contract for the Web,https://blog.mozilla.org/en/mozilla/mozilla-and-the-contract-for-the-web/
238,Mozilla and BMZ Announce Cooperation to Open Up Voice Technology for African Languages,https://blog.mozilla.org/en/mozilla/mozilla-and-bmz-announce-cooperation-to-open-up-voice-technology-for-african-languages/
239,State of Mozilla 2018: Annual Report,https://blog.mozilla.org/en/mozilla/state-of-mozilla-2018-annual-report/
240,Two ways Firefox protects your holiday shopping,https://blog.mozilla.org/en/products/firefox/holiday-shopping-privacy/
241,Princesses make terrible passwords for Disney+ and every other account,https://blog.mozilla.org/en/internet-culture/deep-dives/disney-password/
242,Can Your Holiday Gift Spy on You?,https://blog.mozilla.org/en/mozilla/can-your-holiday-gift-spy-on-you/
243,Firefox Extension Spotlight: Image Search Options,https://blog.mozilla.org/en/products/firefox/firefox-extension-image-search-options/
244,Here’s why pop culture and passwords don’t mix,https://blog.mozilla.org/en/internet-culture/deep-dives/pop-culture-bad-passwords/
245,"New Bytecode Alliance Brings the Security, Ubiquity, and Interoperability of the Web to the World of Pervasive Computing",https://blog.mozilla.org/en/mozilla/new-bytecode-alliance-brings-the-security-ubiquity-and-interoperability-of-the-web-to-the-world-of-pervasive-computing/
246,Tracking Diaries with Tiffany LaTrice Williams,https://blog.mozilla.org/en/privacy-security/tracking-diaries-tiffany-latrice-williams/
247,Nine tips for better tab management,https://blog.mozilla.org/en/products/firefox/nine-tips-for-better-tab-management/
248,Tracking Diaries with Matt Navarra,https://blog.mozilla.org/en/privacy-security/tracking-diaries-matt-navarra/
249,Asking Congress to Examine the Data Practices of Internet Service Providers,https://blog.mozilla.org/en/mozilla/asking-congress-to-examine-isp-data-practices/
250,Facebook Is Still Failing at Ad Transparency (No Matter What They Claim),https://blog.mozilla.org/en/mozilla/facebook-is-still-failing-at-ad-transparency-no-matter-what-they-claim/
251,Password dos and don’ts,https://blog.mozilla.org/en/privacy-security/privacy-security-tips/password-dos-and-donts/
252,What’s a tracker?,https://blog.mozilla.org/en/internet-culture/mozilla-explains/whats-a-tracker/
253,Longtime Mozilla board member Bob Lisbonne moves from Foundation to Corporate Board; Outgoing CEO Chris Beard Corporate Board Term Ends,https://blog.mozilla.org/en/mozilla/longtime-mozilla-board-member-bob-lisbonne-moves-from-foundation-to-corporate-board-outgoing-ceo-chris-beard-corporate-board-term-ends/
254,Firefox Extension Spotlight: Enhancer for YouTube,https://blog.mozilla.org/en/products/firefox/enhancer-for-youtube/
255,Latest Firefox Brings Privacy Protections Front and Center Letting You Track the Trackers,https://blog.mozilla.org/en/products/firefox/latest-firefox-brings-privacy-protections-front-and-center-letting-you-track-the-trackers/
256,The Illusion of choice and the need for default privacy protection,https://blog.mozilla.org/en/products/firefox/the-illusion-of-choice-and-the-need-for-default-privacy-protection/
257,What are social media trackers?,https://blog.mozilla.org/en/internet-culture/mozilla-explains/what-are-social-media-trackers/
258,What is a web tracker?,https://blog.mozilla.org/en/internet-culture/mozilla-explains/what-is-a-web-tracker/
259,New password security features come to Firefox with Lockwise,https://blog.mozilla.org/en/products/firefox/password-security-features/
260,Firefox privacy protections reveal who’s trying to track you,https://blog.mozilla.org/en/products/firefox/firefox-privacy-protections/
261,"Nate Weiner, formerly CEO of Pocket, to take expanded role at Mozilla focused on New Markets",https://blog.mozilla.org/en/mozilla/nate-weiner-formerly-ceo-of-pocket-to-take-expanded-role-at-mozilla-focused-on-new-markets/
262,Get recommended reading from Pocket every time you open a new tab in Firefox,https://blog.mozilla.org/en/products/firefox/pocket-in-firefox/
263,Why you should review your credit report after a data breach,https://blog.mozilla.org/en/privacy-security/privacy-security-tips/check-credit-report-after-a-data-breach/
264,Five myths about password managers,https://blog.mozilla.org/en/privacy-security/privacy-security-tips/myths-about-password-managers/
265,Breaking down this week’s net neutrality court decision,https://blog.mozilla.org/en/mozilla/breaking-down-this-weeks-net-neutrality-court-decision/
266,Browse in peace on your phone with Firefox thanks to Enhanced Tracking Protection,https://blog.mozilla.org/en/products/firefox/firefox-mobile-enhanced-tracking-protection/
267,Steps you can take to protect your identity online,https://blog.mozilla.org/en/privacy-security/privacy-security-tips/protect-your-identity-online/
268,Firefox and Tactical Tech Bring The Glass Room to San Francisco,https://blog.mozilla.org/en/mozilla/firefox-and-tactical-tech-bring-the-glass-room-to-san-francisco/
269,How to Make Sure the Tech You Use and Build Reflects Your Values,https://blog.mozilla.org/en/internet-culture/tech-reflects-values/
270,How to create strong passwords,https://blog.mozilla.org/en/privacy-security/privacy-security-tips/how-to-create-strong-passwords/
271,"Introducing ‘Stealing Ur Feelings,’ an Interactive Documentary About Big Tech, AI, and You",https://blog.mozilla.org/en/mozilla/introducing-stealing-ur-feelings-an-interactive-documentary-about-big-tech-ai-and-you/
272,Top 10 Podcast Episodes about Online Privacy,https://blog.mozilla.org/en/privacy-security/top-10-podcast-episodes-about-online-privacy/
273,Examining AI’s Effect on Media and Truth,https://blog.mozilla.org/en/mozilla/examining-ais-effect-on-media-and-truth/
274,What to do after a data breach,https://blog.mozilla.org/en/privacy-security/privacy-security-tips/what-to-do-after-a-data-breach/
275,Firefox’s Test Pilot Program Returns with Firefox Private Network Beta,https://blog.mozilla.org/en/products/firefox/firefoxs-test-pilot-program-returns-with-firefox-private-network-beta/
276,Understand how hackers work,https://blog.mozilla.org/en/privacy-security/privacy-security-tips/how-hackers-work/
277,Stop video autoplay with Firefox,https://blog.mozilla.org/en/products/firefox/stop-video-autoplay/
278,Today’s Firefox Blocks Third-Party Tracking Cookies and Cryptomining by Default,https://blog.mozilla.org/en/products/firefox/todays-firefox-blocks-third-party-tracking-cookies-and-cryptomining-by-default/
279,"Recommended Extensions program—where to find the safest, highest quality extensions for Firefox",https://blog.mozilla.org/en/products/firefox/firefox-recommended-extensions/
280,My Next Chapter,https://blog.mozilla.org/en/mozilla/my-next-chapter/
281,"Thank you, Chris",https://blog.mozilla.org/en/mozilla/thank-you-chris/
282,Mozilla takes action to protect users in Kazakhstan,https://blog.mozilla.org/en/mozilla/mozilla-takes-action-to-protect-users-in-kazakhstan/
283,Empowering voters to combat election manipulation ,https://blog.mozilla.org/en/mozilla/empowering-voters-to-combat-election-manipulation/
284,Eight ways to reduce your digital carbon footprint,https://blog.mozilla.org/en/internet-culture/deep-dives/digital-carbon-footprint/
285,Q&A: Igniting imaginations and putting VR in the hands of students with Kai Frazier,https://blog.mozilla.org/en/internet-culture/interviews/qa-igniting-imaginations-and-putting-vr-in-the-hands-of-students-with-kai-frazier/
286,I’m ready for Amazon’s Prime Day — but not if it means sacrificing my privacy,https://blog.mozilla.org/en/internet-culture/deep-dives/online-shopping/
287,"100,985,047 have been invited to the Evite data breach “party”",https://blog.mozilla.org/en/products/firefox/evite-data-breach/
288,Latest Firefox Release Available today for iOS and Desktop,https://blog.mozilla.org/en/products/firefox/latest-firefox-release-available-today-for-ios-and-desktop/
289,Mozilla’s Latest Research Grants: Prioritizing Research for the Internet,https://blog.mozilla.org/en/mozilla/mozillas-latest-research-grants-prioritizing-research-for-the-internet/
290,Mozilla joins brief for protection of LGBTQ employees from discrimination,https://blog.mozilla.org/en/mozilla/mozilla-joins-brief-for-protection-of-lgbtq-employees-from-discrimination/
291,"Hey advertisers, track THIS",https://blog.mozilla.org/en/products/firefox/hey-advertisers-track-this/
292,"We asked, you answered: The future of the web should be private",https://blog.mozilla.org/en/mozilla/we-asked-you-answered-the-future-of-the-web-should-be-private/
293,"Firefox Now Available with Enhanced Tracking Protection by Default Plus Updates to Facebook Container, Firefox Monitor and Lockwise",https://blog.mozilla.org/en/products/firefox/firefox-now-available-with-enhanced-tracking-protection-by-default/
294,"When it comes to privacy, default settings matter!",https://blog.mozilla.org/en/products/firefox/when-it-comes-to-privacy-default-settings-matter/
295,"The web the world needs can be ours again, if we want it",https://blog.mozilla.org/en/mozilla/the-web-the-world-needs-can-be-ours-again-if-we-want-it/
296,Technology with respect and honesty. Here’s how we do it.,https://blog.mozilla.org/en/products/firefox/firefox-data-privacy-promise/
297,Five ways joining Firefox can keep you safer and smarter online,https://blog.mozilla.org/en/products/firefox/join-firefox/
298,"“We believe the internet can be better,” Mozilla to the International Grand Committee",https://blog.mozilla.org/en/mozilla/we-believe-the-internet-can-be-better-mozilla-to-the-international-grand-committee/
299,Emblematic Group and Mozilla Team Up to Showcase Next Generation of Storytelling on the Web,https://blog.mozilla.org/en/mozilla/emblematic-group-and-mozilla-team-up-to-showcase-next-generation-of-storytelling-on-the-web/
300,Latest Firefox Release is Faster than Ever,https://blog.mozilla.org/en/products/firefox/latest-firefox-release-is-faster-than-ever/
